iter	Passed	Remaining
1675	15750	31238
1676	15759	31227
1677	15768	31217
1678	15776	31204
1679	15787	31198
1680	15794	31184
1681	15802	31173
1682	15810	31161
1683	15820	31152
1684	15829	31141
1685	15838	31132
1686	15848	31124
1687	15856	31111
1688	15865	31100
1689	15873	31088
1690	15881	31078
1691	15891	31068
1692	15899	31057
1693	15908	31046
1694	15917	31036
1695	15927	31028
1696	15937	31021
1697	15946	31010
1698	15958	31004
1699	15967	30995
1700	15976	30985
1701	15985	30974
1702	15992	30962
1703	16001	30951
1704	16009	30939
1705	16019	30931
1706	16028	30920
1707	16037	30911
1708	16046	30900
1709	16057	30893
1710	16066	30883
1711	16075	30873
1712	16085	30864
1713	16092	30852
1714	16103	30844
1715	16112	30834
1716	16120	30822
1717	16128	30811
1718	16136	30800
1719	16145	30788
1720	16154	30778
1721	16162	30767
1722	16172	30758
1723	16180	30746
1724	16188	30734
1725	16198	30725
1726	16206	30714
1727	16215	30704
1728	16227	30699
1729	16237	30691
1730	16245	30680
1731	16253	30668
1732	16263	30660
1733	16273	30651
1734	16288	30652
1735	16299	30645
1736	16308	30636
1737	16318	30627
1738	16326	30615
1739	16336	30608
1740	16344	30595
1741	16353	30586
1742	16361	30572
1743	16369	30562
1744	16377	30549
1745	16386	30539
1746	16394	30526
1747	16403	30516
1748	16412	30508
1749	16422	30498
1750	16429	30485
1751	16438	30474
1752	16446	30463
1753	16457	30456
1754	16466	30447
1755	16475	30437
1756	16487	30432
1757	16495	30420
1758	16505	30411
1759	16513	30399
1760	16522	30390
1761	16531	30380
1762	16540	30369
1763	16548	30357
1764	16557	30347
1765	16567	30338
1766	16574	30325
1767	16584	30317
1768	16592	30305
1769	16601	30296
1770	16610	30284
1771	16618	30274
1772	16626	30261
1773	16636	30254
1774	16644	30241
1775	16653	30231
1776	16661	30220
1777	16670	30209
1778	16679	30199
1779	16688	30189
1780	16697	30178
1781	16705	30167
1782	16714	30156
1783	16725	30150
1784	16735	30142
1785	16743	30130
1786	16751	30119
1787	16761	30111
1788	16770	30100
1789	16779	30090
1790	16787	30079
1791	16796	30069
1792	16805	30059
1793	16814	30048
1794	16823	30038
1795	16834	30032
1796	16842	30020
1797	16852	30011
1798	16860	30000
1799	16869	29989
1800	16876	29977
1801	16885	29966
1802	16892	29953
1803	16902	29944
1804	16910	29932
1805	16919	29922
1806	16926	29909
1807	16936	29901
1808	16944	29890
1809	16953	29879
1810	16963	29870
1811	16972	29861
1812	16980	29849
1813	16991	29842
1814	17000	29833
1815	17009	29822
1816	17018	29812
1817	17026	29800
1818	17035	29791
1819	17043	29779
1820	17052	29769
1821	17059	29756
1822	17068	29746
1823	17076	29733
1824	17085	29724
1825	17093	29712
1826	17102	29702
1827	17110	29690
1828	17119	29680
1829	17128	29670
1830	17138	29661
1831	17147	29652
1832	17157	29643
1833	17164	29630
1834	17173	29621
1835	17183	29612
1836	17191	29601
1837	17200	29590
1838	17207	29577
1839	17217	29568
1840	17226	29559
1841	17235	29549
1842	17243	29537
1843	17252	29526
1844	17259	29513
1845	17268	29504
1846	17276	29492
1847	17285	29482
1848	17293	29471
1849	17302	29460
1850	17310	29449
1851	17321	29442
1852	17329	29431
1853	17337	29419
1854	17345	29408
1855	17353	29395
1856	17362	29386
1857	17370	29375
1858	17381	29367
1859	17388	29354
1860	17397	29344
1861	17405	29332
1862	17415	29325
1863	17423	29313
1864	17432	29303
1865	17440	29291
1866	17449	29282
1867	17458	29272
1868	17467	29261
1869	17475	29250
1870	17485	29242
1871	17494	29231
1872	17502	29220
1873	17510	29208
1874	17517	29196
1875	17526	29185
1876	17533	29173
1877	17543	29163
1878	17551	29152
1879	17559	29141
1880	17568	29130
1881	17576	29119
1882	17585	29110
1883	17594	29100
1884	17604	29090
1885	17612	29080
1886	17622	29072
1887	17631	29061
1888	17640	29052
1889	17648	29040
1890	17657	29030
1891	17664	29018
1892	17676	29012
1893	17685	29002
1894	17693	28990
1895	17702	28981
1896	17712	28972
1897	17722	28965
1898	17730	28953
1899	17739	28944
1900	17747	28931
1901	17757	28923
1902	17766	28913
1903	17774	28902
1904	17783	28891
1905	17791	28881
1906	17799	28868
1907	17807	28858
1908	17815	28846
1909	17824	28835
1910	17832	28824
1911	17841	28814
1912	17848	28802
1913	17858	28793
1914	17866	28782
1915	17875	28772
1916	17883	28761
1917	17893	28752
1918	17901	28742
1919	17910	28732
1920	17921	28725
1921	17928	28712
1922	17938	28703
1923	17947	28692
1924	17956	28684
1925	17965	28674
1926	17974	28664
1927	17983	28654
1928	17992	28643
1929	18001	28634
1930	18011	28626
1931	18022	28619
1932	18032	28610
1933	18041	28600
1934	18049	28589
1935	18059	28581
1936	18067	28571
1937	18076	28560
1938	18085	28550
1939	18095	28542
1940	18106	28535
1941	18115	28525
1942	18124	28516
1943	18133	28505
1944	18143	28497
1945	18152	28487
1946	18160	28476
1947	18168	28464
1948	18178	28457
1949	18187	28447
1950	18196	28437
1951	18208	28432
1952	18217	28421
1953	18225	28410
1954	18234	28401
1955	18243	28391
1956	18251	28379
1957	18261	28371
1958	18272	28364
1959	18281	28354
1960	18291	28346
1961	18299	28335
1962	18308	28325
1963	18318	28316
1964	18329	28310
1965	18339	28302
1966	18348	28291
1967	18357	28282
1968	18366	28273
1969	18375	28262
1970	18387	28256
1971	18396	28248
1972	18405	28238
1973	18414	28227
1974	18422	28216
1975	18431	28207
1976	18440	28196
1977	18449	28186
1978	18458	28177
1979	18467	28167
1980	18476	28157
1981	18484	28146
1982	18493	28136
1983	18505	28130
1984	18514	28122
1985	18523	28111
1986	18531	28100
1987	18540	28090
1988	18549	28080
1989	18557	28070
1990	18566	28059
1991	18575	28050
1992	18590	28048
1993	18598	28038
1994	18608	28029
1995	18616	28018
1996	18625	28007
1997	18636	28001
1998	18643	27988
1999	18652	27979
2000	18660	27967
2001	18670	27959
2002	18679	27949
2003	18688	27939
2004	18697	27930
2005	18707	27920
2006	18716	27911
2007	18725	27901
2008	18735	27893
2009	18742	27881
2010	18752	27872
2011	18759	27859
2012	18769	27851
2013	18778	27841
2014	18788	27832
2015	18796	27821
2016	18805	27812
2017	18813	27800
2018	18822	27790
2019	18829	27778
2020	18839	27769
2021	18849	27761
2022	18858	27751
2023	18868	27743
2024	18876	27732
2025	18886	27723
2026	18895	27714
2027	18905	27705
2028	18915	27697
2029	18924	27686
2030	18932	27676
2031	18945	27672
2032	18953	27661
2033	18964	27654
2034	18972	27643
2035	18982	27634
2036	18989	27621
2037	18998	27612
2038	19007	27601
2039	19016	27591
2040	19023	27579
2041	19034	27573
2042	19043	27563
2043	19053	27554
2044	19062	27544
2045	19071	27534
2046	19081	27526
2047	19089	27516
2048	19105	27515
2049	19115	27507
2050	19123	27496
2051	19133	27488
2052	19143	27479
2053	19152	27469
2054	19160	27458
2055	19170	27450
2056	19179	27440
2057	19186	27428
2058	19195	27418
2059	19204	27408
2060	19215	27401
2061	19224	27391
2062	19234	27383
2063	19241	27371
2064	19251	27361
2065	19259	27350
2066	19269	27342
2067	19278	27333
2068	19287	27322
2069	19295	27311
2070	19305	27303
2071	19314	27294
2072	19323	27284
2073	19333	27275
2074	19342	27266
2075	19353	27258
2076	19363	27251
2077	19371	27239
2078	19382	27232
2079	19390	27221
2080	19399	27211
2081	19408	27201
2082	19417	27191
2083	19425	27180
2084	19435	27172
2085	19444	27162
2086	19453	27152
2087	19463	27145
2088	19473	27135
2089	19481	27125
2090	19489	27113
2091	19499	27105
2092	19509	27097
2093	19517	27085
2094	19527	27077
2095	19536	27067
2096	19546	27058
2097	19553	27047
2098	19563	27038
2099	19571	27027
2100	19581	27019
2101	19590	27008
2102	19599	26999
2103	19608	26990
2104	19617	26979
2105	19627	26971
2106	19636	26961
2107	19647	26955
2108	19657	26946
2109	19666	26936
2110	19676	26928
2111	19685	26917
2112	19695	26909
2113	19703	26898
2114	19713	26889
2115	19721	26879
2116	19731	26871
2117	19740	26861
2118	19749	26851
2119	19757	26840
2120	19766	26830
2121	19773	26818
2122	19782	26808
2123	19791	26798
2124	19800	26788
2125	19809	26778
2126	19817	26768
2127	19826	26758
2128	19834	26747
2129	19845	26740
2130	19852	26728
2131	19862	26718
2132	19871	26710
2133	19879	26699
2134	19887	26687
2135	19896	26678
2136	19905	26668
2137	19913	26657
2138	19922	26646
2139	19931	26637
2140	19938	26625
2141	19947	26615
2142	19955	26604
2143	19964	26595
2144	19973	26585
2145	19983	26576
2146	19991	26565
2147	20001	26556
2148	20012	26550
2149	20020	26538
2150	20029	26528
2151	20036	26516
2152	20045	26507
2153	20053	26495
2154	20063	26487
2155	20071	26476
2156	20080	26467
2157	20088	26455
2158	20098	26447
2159	20106	26436
2160	20115	26426
2161	20123	26416
2162	20132	26405
2163	20142	26396
2164	20151	26388
2165	20162	26380
2166	20171	26370
2167	20181	26362
2168	20189	26351
2169	20199	26343
2170	20208	26333
2171	20216	26322
2172	20223	26310
2173	20232	26300
2174	20239	26288
2175	20248	26278
2176	20257	26268
2177	20266	26259
2178	20275	26248
2179	20283	26237
2180	20292	26228
2181	20302	26220
2182	20312	26211
2183	20319	26199
2184	20329	26191
2185	20338	26180
2186	20346	26170
2187	20354	26159
2188	20363	26149
2189	20370	26137
2190	20380	26128
2191	20389	26119
2192	20400	26112
2193	20412	26106
2194	20421	26097
2195	20431	26087
2196	20440	26078
2197	20448	26067
2198	20456	26056
2199	20466	26047
2200	20476	26039
2201	20483	26028
2202	20493	26019
2203	20503	26011
2204	20513	26002
2205	20522	25992
2206	20531	25983
2207	20543	25976
2208	20550	25965
2209	20560	25956
2210	20570	25947
2211	20579	25938
2212	20588	25928
2213	20598	25920
2214	20606	25909
2215	20616	25900
2216	20626	25891
2217	20633	25880
2218	20644	25872
2219	20652	25861
2220	20662	25853
2221	20671	25843
2222	20680	25834
2223	20689	25824
2224	20699	25816
2225	20710	25809
2226	20719	25799
2227	20730	25791
2228	20737	25780
2229	20746	25770
2230	20754	25759
2231	20764	25750
2232	20772	25739
2233	20780	25729
2234	20789	25718
2235	20798	25710
2236	20809	25702
2237	20817	25691
2238	20828	25684
2239	20836	25673
2240	20844	25663
2241	20853	25652
2242	20861	25642
2243	20868	25630
2244	20877	25620
2245	20885	25608
2246	20896	25602
2247	20904	25590
2248	20914	25582
2249	20924	25574
2250	20932	25563
2251	20942	25555
2252	20950	25544
2253	20960	25536
2254	20968	25525
2255	20979	25517
2256	20988	25507
2257	20995	25495
2258	21006	25488
2259	21015	25479
2260	21025	25470
2261	21033	25459
2262	21042	25449
2263	21053	25442
2264	21060	25430
2265	21070	25422
2266	21078	25411
2267	21090	25404
2268	21099	25395
2269	21108	25385
2270	21116	25374
2271	21125	25365
2272	21133	25354
2273	21142	25345
2274	21153	25337
2275	21161	25326
2276	21170	25316
2277	21177	25305
2278	21186	25295
2279	21194	25284
2280	21203	25274
2281	21210	25263
2282	21220	25254
2283	21229	25244
2284	21239	25236
2285	21247	25226
2286	21257	25216
2287	21264	25205
2288	21274	25196
2289	21285	25189
2290	21294	25180
2291	21304	25170
2292	21311	25159
2293	21322	25151
2294	21329	25140
2295	21340	25132
2296	21347	25120
2297	21357	25112
2298	21366	25102
2299	21377	25094
2300	21386	25085
2301	21394	25075
2302	21403	25065
2303	21411	25054
2304	21422	25046
2305	21432	25038
2306	21441	25029
2307	21450	25018
2308	21459	25010
2309	21468	25000
2310	21475	24988
2311	21485	24979
2312	21494	24970
2313	21504	24961
2314	21511	24949
2315	21521	24941
2316	21530	24931
2317	21540	24922
2318	21547	24911
2319	21558	24903
2320	21568	24894
2321	21576	24884
2322	21585	24874
2323	21593	24863
2324	21603	24855
2325	21611	24844
2326	21621	24836
2327	21629	24825
2328	21639	24817
2329	21648	24807
2330	21658	24798
2331	21666	24788
2332	21674	24777
2333	21681	24765
2334	21690	24756
2335	21701	24748
2336	21709	24738
2337	21719	24729
2338	21726	24717
2339	21740	24713
2340	21747	24701
2341	21757	24693
2342	21766	24683
2343	21776	24675
2344	21785	24665
2345	21794	24655
2346	21803	24646
2347	21812	24636
2348	21822	24628
2349	21829	24616
2350	21838	24606
2351	21846	24596
2352	21858	24589
2353	21866	24579
2354	21876	24570
2355	21885	24561
2356	21895	24552
2357	21906	24544
2358	21914	24533
2359	21924	24525
2360	21933	24516
2361	21941	24505
2362	21948	24494
2363	21960	24487
2364	21969	24477
2365	21977	24466
2366	21989	24460
2367	21997	24449
2368	22007	24441
2369	22016	24432
2370	22025	24422
2371	22034	24413
2372	22044	24404
2373	22054	24395
2374	22062	24384
2375	22070	24374
2376	22079	24364
2377	22090	24357
2378	22099	24347
2379	22107	24337
2380	22116	24327
2381	22124	24316
2382	22136	24309
2383	22146	24302
2384	22157	24293
2385	22167	24286
2386	22176	24275
2387	22187	24268
2388	22195	24257
2389	22204	24248
2390	22213	24238
2391	22223	24230
2392	22233	24221
2393	22242	24211
2394	22251	24202
2395	22260	24192
2396	22271	24185
2397	22280	24175
2398	22290	24166
2399	22300	24158
2400	22310	24149
2401	22320	24141
2402	22330	24133
2403	22339	24123
2404	22348	24113
2405	22357	24104
2406	22366	24095
2407	22375	24084
2408	22385	24076
2409	22392	24065
2410	22403	24057
2411	22412	24047
2412	22422	24039
2413	22430	24028
2414	22438	24018
2415	22449	24011
2416	22459	24002
2417	22469	23993
2418	22477	23982
2419	22487	23974
2420	22497	23966
2421	22506	23956
2422	22517	23948
2423	22525	23937
2424	22534	23928
2425	22542	23917
2426	22552	23909
2427	22561	23900
2428	22571	23890
2429	22580	23881
2430	22590	23872
2431	22598	23861
2432	22608	23853
2433	22618	23844
2434	22627	23835
2435	22639	23828
2436	22649	23820
2437	22657	23810
2438	22669	23802
2439	22676	23792
2440	22686	23783
2441	22694	23772
2442	22702	23762
2443	22711	23751
2444	22720	23742
2445	22727	23731
2446	22738	23723
2447	22747	23713
2448	22755	23703
2449	22763	23692
2450	22772	23683
2451	22782	23674
2452	22791	23664
2453	22801	23656
2454	22809	23646
2455	22819	23636
2456	22828	23627
2457	22839	23619
2458	22848	23610
2459	22855	23598
2460	22863	23588
2461	22873	23579
2462	22883	23570
2463	22890	23559
2464	22900	23550
2465	22910	23541
2466	22920	23533
2467	22928	23523
2468	22937	23513
2469	22946	23504
2470	22955	23493
2471	22966	23486
2472	22973	23475
2473	22983	23466
2474	22991	23455
2475	23001	23447
2476	23009	23436
2477	23019	23427
2478	23027	23417
2479	23037	23409
2480	23045	23398
2481	23055	23389
2482	23063	23378
2483	23073	23370
2484	23084	23362
2485	23092	23352
2486	23102	23343
2487	23110	23333
2488	23120	23324
2489	23128	23314
2490	23137	23304
2491	23145	23293
2492	23155	23285
2493	23164	23275
2494	23171	23264
2495	23181	23256
2496	23189	23244
2497	23198	23236
2498	23208	23227
2499	23218	23218
2500	23226	23208
2501	23235	23198
2502	23242	23186
2503	23251	23177
2504	23261	23168
2505	23270	23159
2506	23281	23151
2507	23289	23140
2508	23299	23132
2509	23307	23121
2510	23317	23113
2511	23326	23103
2512	23334	23093
2513	23341	23081
2514	23352	23073
2515	23361	23064
2516	23370	23054
2517	23379	23045
2518	23387	23034
2519	23394	23022
2520	23403	23013
2521	23414	23005
2522	23422	22995
2523	23433	22987
2524	23439	22975
2525	23450	22967
2526	23457	22956
2527	23466	22947
2528	23475	22936
2529	23488	22931
2530	23499	22923
2531	23506	22912
2532	23517	22904
2533	23524	22893
2534	23533	22883
2535	23543	22874
2536	23551	22865
2537	23562	22856
2538	23570	22846
2539	23580	22837
2540	23588	22826
2541	23598	22818
2542	23605	22806
2543	23616	22799
2544	23625	22790
2545	23634	22780
2546	23645	22773
2547	23653	22762
2548	23663	22753
2549	23671	22742
2550	23681	22734
2551	23688	22722
2552	23698	22714
2553	23706	22703
2554	23716	22695
2555	23724	22684
2556	23734	22676
2557	23745	22668
2558	23754	22658
2559	23764	22650
2560	23772	22640
2561	23782	22631
2562	23788	22619
2563	23798	22610
2564	23806	22599
2565	23816	22591
2566	23824	22580
2567	23834	22572
2568	23844	22563
2569	23852	22552
2570	23863	22545
2571	23871	22535
2572	23882	22526
2573	23888	22515
2574	23900	22508
2575	23911	22500
2576	23919	22489
2577	23928	22480
2578	23936	22469
2579	23946	22461
2580	23954	22451
2581	23964	22442
2582	23973	22432
2583	23984	22424
2584	23995	22417
2585	24002	22406
2586	24013	22398
2587	24020	22387
2588	24031	22379
2589	24037	22367
2590	24047	22358
2591	24054	22346
2592	24065	22338
2593	24071	22327
2594	24082	22318
2595	24090	22308
2596	24099	22299
2597	24106	22288
2598	24116	22279
2599	24125	22269
2600	24134	22260
2601	24146	22253
2602	24156	22244
2603	24167	22237
2604	24178	22229
2605	24186	22218
2606	24195	22209
2607	24204	22199
2608	24214	22191
2609	24221	22179
2610	24230	22170
2611	24238	22159
2612	24248	22151
2613	24257	22141
2614	24266	22132
2615	24276	22123
2616	24284	22113
2617	24295	22105
2618	24304	22095
2619	24314	22087
2620	24322	22077
2621	24330	22065
2622	24339	22056
2623	24347	22046
2624	24358	22038
2625	24365	22027
2626	24375	22018
2627	24382	22007
2628	24393	21999
2629	24403	21990
2630	24413	21982
2631	24422	21972
2632	24431	21963
2633	24441	21954
2634	24448	21943
2635	24457	21934
2636	24466	21924
2637	24476	21915
2638	24485	21906
2639	24494	21896
2640	24505	21888
2641	24514	21879
2642	24525	21871
2643	24533	21860
2644	24545	21854
2645	24554	21844
2646	24563	21835
2647	24574	21827
2648	24583	21818
2649	24593	21809
2650	24601	21799
2651	24612	21791
2652	24622	21782
2653	24630	21771
2654	24640	21763
2655	24648	21752
2656	24659	21745
2657	24666	21734
2658	24678	21727
2659	24688	21718
2660	24695	21706
2661	24705	21698
2662	24713	21687
2663	24723	21679
2664	24731	21669
2665	24742	21661
2666	24750	21650
2667	24759	21641
2668	24767	21631
2669	24778	21622
2670	24788	21614
2671	24796	21604
2672	24808	21596
2673	24815	21586
2674	24826	21577
2675	24834	21567
2676	24843	21558
2677	24851	21547
2678	24860	21538
2679	24868	21528
2680	24878	21519
2681	24887	21510
2682	24895	21499
2683	24906	21491
2684	24913	21480
2685	24924	21472
2686	24932	21461
2687	24942	21453
2688	24954	21446
2689	24962	21436
2690	24972	21427
2691	24979	21416
2692	24989	21407
2693	24997	21397
2694	25007	21388
2695	25015	21377
2696	25025	21369
2697	25032	21358
2698	25042	21349
2699	25053	21341
2700	25060	21330
2701	25069	21321
2702	25078	21311
2703	25087	21302
2704	25095	21292
2705	25106	21283
2706	25113	21273
2707	25122	21263
2708	25131	21253
2709	25141	21244
2710	25150	21235
2711	25159	21226
2712	25171	21219
2713	25178	21208
2714	25189	21200
2715	25197	21189
2716	25207	21181
2717	25216	21171
2718	25227	21163
2719	25236	21154
2720	25244	21143
2721	25252	21133
2722	25261	21123
2723	25271	21115
2724	25280	21105
2725	25290	21097
2726	25298	21086
2727	25307	21077
2728	25318	21069
2729	25327	21059
2730	25336	21050
2731	25344	21040
2732	25354	21031
2733	25362	21020
2734	25372	21012
2735	25379	21001
2736	25389	20992
2737	25397	20982
2738	25407	20973
2739	25414	20962
2740	25423	20952
2741	25430	20942
2742	25440	20933
2743	25449	20923
2744	25460	20915
2745	25469	20906
2746	25477	20896
2747	25489	20888
2748	25496	20877
2749	25506	20868
2750	25513	20858
2751	25523	20849
2752	25531	20838
2753	25541	20830
2754	25552	20822
2755	25561	20812
2756	25572	20804
2757	25580	20794
2758	25589	20785
2759	25601	20777
2760	25609	20767
2761	25618	20758
2762	25626	20747
2763	25636	20738
2764	25643	20728
2765	25654	20720
2766	25661	20709
2767	25670	20699
2768	25679	20690
2769	25689	20681
2770	25699	20672
2771	25710	20664
2772	25720	20656
2773	25728	20645
2774	25738	20636
2775	25746	20627
2776	25757	20618
2777	25764	20608
2778	25774	20599
2779	25783	20590
2780	25793	20580
2781	25802	20571
2782	25810	20561
2783	25821	20553
2784	25829	20543
2785	25840	20535
2786	25847	20524
2787	25857	20515
2788	25866	20506
2789	25874	20495
2790	25884	20486
2791	25893	20477
2792	25902	20467
2793	25910	20457
2794	25922	20450
2795	25931	20441
2796	25941	20432
2797	25953	20425
2798	25961	20415
2799	25972	20407
2800	25983	20398
2801	25991	20388
2802	26001	20379
2803	26010	20370
2804	26020	20362
2805	26028	20351
2806	26038	20342
2807	26045	20331
2808	26055	20322
2809	26066	20315
2810	26074	20305
2811	26084	20296
2812	26093	20286
2813	26103	20278
2814	26112	20268
2815	26122	20259
2816	26130	20249
2817	26140	20240
2818	26151	20232
2819	26159	20222
2820	26168	20213
2821	26176	20202
2822	26186	20194
2823	26193	20183
2824	26203	20174
2825	26213	20165
2826	26222	20156
2827	26229	20145
2828	26239	20136
2829	26249	20128
2830	26258	20118
2831	26269	20109
2832	26278	20100
2833	26288	20092
2834	26295	20081
2835	26307	20073
2836	26315	20063
2837	26323	20053
2838	26333	20044
2839	26341	20034
2840	26351	20025
2841	26360	20016
2842	26370	20007
2843	26379	19998
2844	26387	19987
2845	26397	19978
2846	26406	19969
2847	26415	19959
2848	26423	19949
2849	26434	19941
2850	26441	19931
2851	26453	19923
2852	26463	19914
2853	26471	19904
2854	26481	19895
2855	26489	19885
2856	26498	19876
2857	26506	19865
2858	26515	19856
2859	26522	19845
2860	26532	19837
2861	26540	19826
2862	26551	19818
2863	26559	19808
2864	26569	19799
2865	26582	19792
2866	26593	19784
2867	26603	19776
2868	26615	19769
2869	26628	19762
2870	26637	19753
2871	26647	19744
2872	26654	19733
2873	26665	19725
2874	26672	19714
2875	26682	19705
2876	26689	19695
2877	26701	19687
2878	26711	19679
2879	26719	19668
2880	26730	19660
2881	26741	19652
2882	26752	19644
2883	26761	19635
2884	26770	19625
2885	26781	19617
2886	26789	19607
2887	26799	19598
2888	26806	19587
2889	26816	19578
2890	26825	19569
2891	26835	19560
2892	26845	19551
2893	26853	19541
2894	26863	19532
2895	26870	19522
2896	26881	19514
2897	26889	19503
2898	26900	19495
2899	26906	19484
2900	26917	19475
2901	26925	19465
2902	26936	19457
2903	26944	19447
2904	26952	19437
2905	26962	19428
2906	26970	19418
2907	26981	19410
2908	26989	19399
2909	26999	19391
2910	27010	19383
2911	27021	19375
2912	27031	19366
2913	27039	19356
2914	27049	19347
2915	27061	19339
2916	27069	19329
2917	27079	19321
2918	27087	19310
2919	27096	19301
2920	27104	19291
2921	27115	19283
2922	27124	19273
2923	27134	19265
2924	27143	19255
2925	27152	19246
2926	27161	19236
2927	27171	19227
2928	27180	19218
2929	27188	19208
2930	27198	19199
2931	27206	19189
2932	27216	19180
2933	27224	19170
2934	27233	19160
2935	27245	19153
2936	27255	19144
2937	27265	19136
2938	27273	19125
2939	27282	19116
2940	27289	19105
2941	27299	19096
2942	27306	19085
2943	27316	19076
2944	27327	19068
2945	27335	19058
2946	27346	19050
2947	27355	19040
2948	27364	19031
2949	27371	19021
2950	27382	19012
2951	27390	19002
2952	27401	18994
2953	27411	18985
2954	27420	18975
2955	27430	18967
2956	27436	18956
2957	27446	18947
2958	27454	18937
2959	27465	18928
2960	27475	18920
2961	27482	18909
2962	27489	18898
2963	27499	18889
2964	27508	18880
2965	27517	18870
2966	27528	18862
2967	27541	18855
2968	27551	18846
2969	27560	18837
2970	27569	18827
2971	27579	18819
2972	27587	18809
2973	27608	18807
2974	27626	18804
2975	27636	18796
2976	27651	18790
2977	27660	18781
2978	27668	18770
2979	27681	18764
2980	27692	18755
2981	27700	18745
2982	27710	18737
2983	27718	18726
2984	27729	18718
2985	27738	18708
2986	27748	18700
2987	27759	18692
2988	27768	18682
2989	27780	18675
2990	27788	18664
2991	27798	18656
2992	27807	18647
2993	27816	18637
2994	27826	18628
2995	27835	18618
2996	27845	18610
2997	27852	18599
2998	27863	18591
2999	27874	18582
3000	27882	18572
3001	27891	18563
3002	27901	18554
3003	27913	18546
3004	27921	18536
3005	27933	18529
3006	27945	18522
3007	27954	18512
3008	27964	18503
3009	27974	18494
3010	27983	18485
3011	27994	18477
3012	28003	18467
3013	28013	18458
3014	28024	18450
3015	28032	18440
3016	28042	18431
3017	28052	18423
3018	28063	18414
3019	28070	18403
3020	28080	18394
3021	28087	18384
3022	28096	18374
3023	28106	18365
3024	28114	18355
3025	28123	18346
3026	28131	18336
3027	28142	18328
3028	28149	18317
3029	28159	18308
3030	28166	18297
3031	28176	18288
3032	28184	18278
3033	28194	18269
3034	28202	18259
3035	28214	18251
3036	28222	18242
3037	28232	18232
3038	28240	18222
3039	28248	18212
3040	28258	18204
3041	28266	18193
3042	28276	18184
3043	28284	18175
3044	28293	18165
3045	28301	18155
3046	28311	18146
3047	28318	18135
3048	28329	18127
3049	28339	18118
3050	28349	18109
3051	28359	18101
3052	28368	18091
3053	28378	18082
3054	28386	18072
3055	28396	18063
3056	28406	18055
3057	28415	18045
3058	28426	18037
3059	28434	18027
3060	28445	18019
3061	28456	18010
3062	28464	18000
3063	28473	17991
3064	28483	17981
3065	28493	17973
3066	28502	17963
3067	28512	17954
3068	28521	17945
3069	28530	17936
3070	28539	17926
3071	28547	17916
3072	28558	17908
3073	28566	17897
3074	28577	17889
3075	28584	17879
3076	28594	17870
3077	28601	17859
3078	28611	17850
3079	28619	17840
3080	28629	17831
3081	28639	17822
3082	28646	17812
3083	28656	17803
3084	28664	17793
3085	28673	17783
3086	28682	17774
3087	28693	17765
3088	28701	17756
3089	28713	17748
3090	28723	17739
3091	28732	17730
3092	28745	17722
3093	28754	17713
3094	28763	17704
3095	28773	17695
3096	28781	17685
3097	28793	17677
3098	28800	17666
3099	28810	17658
3100	28818	17647
3101	28829	17639
3102	28840	17631
3103	28848	17621
3104	28859	17613
3105	28867	17603
3106	28877	17594
3107	28884	17583
3108	28893	17574
3109	28901	17563
3110	28910	17554
3111	28918	17544
3112	28930	17536
3113	28940	17527
3114	28948	17517
3115	28959	17509
3116	28967	17499
3117	28976	17490
3118	28984	17479
3119	28993	17470
3120	29004	17462
3121	29012	17452
3122	29023	17443
3123	29031	17433
3124	29041	17425
3125	29050	17415
3126	29062	17407
3127	29072	17398
3128	29082	17389
3129	29092	17381
3130	29101	17371
3131	29111	17363
3132	29124	17355
3133	29131	17345
3134	29141	17336
3135	29150	17326
3136	29160	17317
3137	29171	17309
3138	29180	17299
3139	29190	17290
3140	29197	17280
3141	29207	17271
3142	29216	17261
3143	29226	17253
3144	29236	17244
3145	29244	17234
3146	29255	17226
3147	29264	17216
3148	29277	17209
3149	29287	17200
3150	29295	17190
3151	29304	17180
3152	29311	17170
3153	29322	17162
3154	29330	17152
3155	29339	17142
3156	29347	17132
3157	29358	17124
3158	29368	17115
3159	29377	17105
3160	29386	17096
3161	29393	17085
3162	29403	17076
3163	29410	17066
3164	29421	17057
3165	29430	17048
3166	29440	17039
3167	29448	17029
3168	29458	17020
3169	29465	17010
3170	29475	17001
3171	29487	16993
3172	29495	16983
3173	29505	16974
3174	29512	16963
3175	29523	16955
3176	29530	16945
3177	29542	16937
3178	29549	16926
3179	29559	16917
3180	29568	16908
3181	29577	16898
3182	29587	16889
3183	29595	16879
3184	29603	16870
3185	29611	16859
3186	29621	16850
3187	29629	16840
3188	29640	16832
3189	29648	16822
3190	29659	16814
3191	29669	16805
3192	29676	16794
3193	29684	16784
3194	29693	16775
3195	29703	16766
3196	29711	16756
3197	29722	16747
3198	29730	16737
3199	29741	16729
3200	29753	16721
3201	29761	16711
3202	29774	16704
3203	29784	16695
3204	29793	16686
3205	29803	16677
3206	29812	16668
3207	29826	16661
3208	29842	16655
3209	29853	16647
3210	29863	16638
3211	29872	16628
3212	29879	16618
3213	29889	16609
3214	29896	16598
3215	29908	16591
3216	29919	16582
3217	29926	16571
3218	29937	16563
3219	29945	16553
3220	29956	16545
3221	29963	16534
3222	29972	16525
3223	29980	16515
3224	29989	16505
3225	29997	16495
3226	30005	16486
3227	30015	16477
3228	30025	16467
